"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FLOT1",3950.82668651236,-0.0508413150825288,0.0630301123149124,-0.806619458783673,0.419885759361406,0.888486311453405
"FLOT2",2213.50918584292,-0.0104463579384641,0.0760580076984859,-0.137347246589422,0.890756326885805,0.981853195041389
"FLRT2",265.928696087938,0.0669602930792515,0.199421260678131,0.335773090850762,0.737041983633631,0.956599076681715
"FLRT3",916.394854722146,-0.246171504848805,0.196213411581358,-1.2546110016885,0.209620007686296,0.808628355109415
"FLT1",4508.34631415383,0.019508666478708,0.10689664648462,0.182500266568371,0.85519014517988,0.974000577838786
"FLT3",165.879701570828,0.354974416924731,0.20834159670309,1.70380962103602,0.0884166599758312,0.689075577720412
"FLT3LG",164.07943725065,0.0261153661246068,0.121721634496101,0.214549913273169,0.830118247863158,0.971022310449611
"FLT4",583.295095371675,0.177722825547206,0.125680816729899,1.41408076563626,0.157338189916123,0.764125981112908
"FLVCR1",1369.122962644,-0.0622787079343475,0.0853421053169681,-0.729753592356772,0.465540816007094,0.897449834882038
"FLVCR2",1355.88742149417,0.0512051405609784,0.121304105803627,0.422122072635132,0.672935917645786,0.945088135725777
"FMNL1",1566.97571540009,0.142449156491678,0.143742338779777,0.991003469826107,0.321683885965789,0.859281956068522
"FMNL2",4417.22079240308,0.0495556625403674,0.121092915259418,0.409236679406091,0.682365979112651,0.947560080416394
"FMNL3",2400.44761397455,0.12639596731799,0.105423850875753,1.19893142081248,0.230554612912142,0.825099136758484
"FMO1",98.3538526907015,0.22482542151075,0.260579840472144,0.862789005870097,0.388253484965252,0.880034752489214
"FMO4",217.118851254808,0.06716377007236,0.111178450616515,0.60410780776237,0.545771968910454,0.926273070594226
"FMO9P",395.999340490457,0.130316817367954,0.335892133721958,0.387972221688962,0.698036590522115,0.947560080416394
"FMOD",753.841107974012,0.191907582051152,0.16904072849208,1.13527422511164,0.256260438175757,0.839661271001282
"FMR1",12203.4054866043,0.0126009818459899,0.0924349640529143,0.136322678059099,0.891566196737552,0.981853195041389
"FN1",395551.68626938,0.272289692887919,0.207710866424183,1.31090730868097,0.189889081319774,0.793328800563382
"FN3K",919.772367450108,-0.0189325223482991,0.107653376020061,-0.175865570112461,0.860399554790344,0.976069782585748
"FNBP1L",3857.1193625779,-0.0582254640467715,0.0962723753292277,-0.604799287933375,0.54531236683382,0.926269650538877
"FNBP4",5873.5029182506,0.0735262250654368,0.0511012502556655,1.43883417132803,0.150197512179002,0.764125981112908
"FNDC1",2542.63449747777,0.0444212840395748,0.267861654191782,0.165836667340859,0.868285489276865,0.978662107664876
"FNDC3A",10217.9472671027,0.0018447679813515,0.0636872082054731,0.0289660676505045,0.976891653324198,0.997421370043004
"FNDC3B",20863.9088521571,-0.0570731277953613,0.0771515588092798,-0.739753398067396,0.459449640749206,0.896622615260912
"FNIP1",3427.46756638013,0.0382919269209526,0.0513794376462919,0.745277268010663,0.456104120344565,0.894199438208539
"FNIP2",2992.1835816539,-0.0321308270434354,0.0813181814011345,-0.395124761643859,0.692750815448453,0.947560080416394
"FNTA",1106.62874101504,0.113420204898529,0.0683615882436834,1.65912185208788,0.0970912407526225,0.703735475656165
"FOCAD",3987.03189574336,-0.0411094591959719,0.0779886968955076,-0.527120734573268,0.598109748757723,0.935375993604565
"FOS",8958.06636867451,-0.0505012691005207,0.18835491283936,-0.268117610203198,0.788608790961184,0.964145996238961
"FOSB",1059.44316283861,-0.0925197975930272,0.257111662406405,-0.359842866430482,0.718964644703398,0.952339169034812
"FOSL2",6834.36281366228,0.0140452637813177,0.0930381872695941,0.150962354206442,0.880005412487765,0.980595780766492
"FOXA1",6766.58736030764,-0.085300187926908,0.195024545282077,-0.437381806497908,0.661834476225647,0.943331712692404
"FOXA3",26.9570443710372,-0.242937548238451,0.314933073931744,-0.771394205141831,0.440473308852199,0.890482304639606
"FOXC1",2441.4818351661,0.218643473676302,0.139279331337591,1.56981995516869,0.116457003737303,0.732533122203994
"FOXC2",384.410183306038,0.538681888167787,0.238567746947901,2.25798287932621,0.0239467268421147,0.516099937069747
"FOXF1",606.829222347128,0.280531774773425,0.195860541299546,1.43230368359079,0.152056929354257,0.764125981112908
"FOXJ1",52.2212118985191,-0.00615894084628254,0.354137860713433,-0.017391365142024,0.986124397733562,0.998968248295416
"FOXJ2",808.526083104848,0.0553283780822572,0.0708373453799342,0.781062274221386,0.43476586896397,0.889229723068558
"FOXJ3",3151.91657067719,0.00620291454369194,0.0625924752060711,0.0991000040063967,0.921058868908072,0.987122636394201
"FOXK2",1384.58164962407,-0.043195470350578,0.0570283865316532,-0.757438058090642,0.44878746251322,0.893086637048464
"FOXM1",1282.84206026808,-0.46340751164023,0.135942013636407,-3.40886161124308,0.000652345634137234,0.225541412289534
"FOXN2",596.826725569649,0.0781356341624706,0.0718313433120131,1.08776518104463,0.276698784419995,0.851733696570568
"FOXO4",427.729783227386,0.078487143709641,0.095053007361061,0.825719731428442,0.408963096659142,0.885181870132585
"FOXP1",5303.62341204377,0.0774360286084616,0.0778559731785227,0.994606135497168,0.319927862273798,0.858338936699313
"FOXP2",1149.76933792229,0.13613381493097,0.212020265843325,0.642079257798722,0.520821722885997,0.916229184746461
"FOXP3",109.998999737697,0.0821364414855053,0.157411233459547,0.521795298088515,0.601812863776655,0.935642410379774
"FOXRED1",1671.50313050715,-0.0427129477001857,0.0663004940349467,-0.644232721368138,0.519424535467601,0.91591494370167
"FOXRED2",639.611906903397,-0.0618179818761925,0.103812640629548,-0.595476441995037,0.551525041721768,0.928335123960686
"FPGS",557.316267200049,0.0462267636830055,0.0741976456834241,0.62302197404267,0.53327008188269,0.919463072665037
"FPGT",487.211733937363,-0.139548062456533,0.0797086266967923,-1.75072722037186,0.0799929083055624,0.681783072717934
"FPR1",419.634854111534,-0.188594219443998,0.179381373366538,-1.05135898953475,0.293093743671459,0.854101242993306
"FPR3",499.410134052673,0.0331382515000864,0.163661930442448,0.202479901162718,0.839541569542031,0.972752032919159
"FRA10AC1",616.547618000446,-0.052356499020503,0.0637010359497703,-0.821909694871952,0.411128294840872,0.885181870132585
"FRAS1",2166.28374807978,-0.108413478949513,0.188845990647399,-0.57408409136912,0.565910898138196,0.928335123960686
"FREM1",824.647297434852,-0.324954012723183,0.205455370033507,-1.58162822743541,0.113734466149428,0.730678555374384
"FREM2",5991.25386157529,-0.307035307312848,0.306987236109163,-1.00015659023578,0.317234733290547,0.857187642720256
"FRG1",1251.86168067924,-0.0037867131043632,0.0529968633029485,-0.0714516457835822,0.943038307216709,0.991914179118024
"FRG1B",570.056804838326,-0.0156845803315341,0.0969632129300334,-0.16175805088938,0.871496388440736,0.979321666375749
"FRK",795.609558129576,0.0888410379448585,0.108458972372344,0.819121147855465,0.412717297308816,0.885181870132585
"FRMD3",337.774931776249,-0.161165525421642,0.15817530255428,-1.01890448647212,0.308248313558033,0.856290284865185
"FRMD4A",1075.66269417885,-0.0124297672373473,0.0996000634520148,-0.124796780308636,0.900684436407252,0.981853195041389
"FRMD4B",1581.4909057975,-0.0270734788927382,0.10678797073448,-0.253525548865934,0.799862120766483,0.964882218497432
"FRMD6",2727.26873051441,0.25348682149133,0.126095275370937,2.01028008976262,0.0444015529343957,0.580725573905123
"FRMD8",369.329517151446,-0.0339506073772161,0.0874812394408392,-0.388090150462212,0.697949320643359,0.947560080416394
"FRRS1",1895.59058081511,-0.202021318137692,0.135969093301671,-1.48578852173025,0.137335067170934,0.757517561087216
"FRS2",2427.60101725905,0.338053275469265,0.183452377244185,1.84273041618478,0.0653683807912857,0.642081690767703
"FRY",14456.9901981598,-0.0777056273760396,0.143817481441002,-0.54030724636154,0.588985161858589,0.934413707955503
"FRYL",8632.12624741966,0.0530718703529548,0.0503337505069937,1.05439928116584,0.291700151242425,0.854101242993306
"FRZB",627.378543104191,0.168858371297912,0.158223905106545,1.06721150122168,0.285876340159072,0.853329041539502
"FSCN1",1401.30018133354,-0.133179146495697,0.15672658201465,-0.849754679670404,0.39546149115303,0.884587841814035
"FSD1",51.6153684287045,0.139121697324521,0.241648774506854,0.575718613133604,0.564805392243788,0.928335123960686
"FSD1L",322.159319940518,0.0200297698256316,0.148276188880352,0.135084196436922,0.892545305060785,0.981853195041389
"FSIP2",1285.21872562932,-0.121098069185153,0.238322959385789,-0.508125904013821,0.611365049890091,0.937052491500537
"FST",328.569971232693,0.519190755670796,0.177419628561501,2.926343380833,0.00342972148551379,0.358857174379022
"FSTL1",8028.45645203272,0.14676303358379,0.12885258823262,1.1389995001019,0.25470336270019,0.839661271001282
"FSTL3",158.63675351423,0.424880243398533,0.173614507391558,2.44726232722181,0.0143946027813693,0.440073605365815
"FSTL4",402.189006899384,0.0777602531846069,0.262315250340408,0.296438171565309,0.766895477878391,0.96149070395387
"FTCD",86.8053655972485,-0.796303787145105,0.351689227524378,-2.2642256993496,NA,NA
"FTH1",32602.8481205461,-0.100729339285021,0.0920127599089025,-1.09473228913847,0.273633938297407,0.851165220435777
"FTH1P3",225.646524454892,-0.0417139895065482,0.0624136678972674,-0.668347028974634,0.503912099931146,0.9112523686469
"FTL",46199.7157675189,-0.201384517078104,0.101736699824607,-1.97946775770482,0.0477633662930752,0.590660138692003
"FTO",6115.70066519911,0.0325034114308366,0.0510094355320845,0.637203903391408,0.523992035460943,0.916870242981884
"FTSJ1",939.016264423413,0.0236770719002917,0.0572460093180421,0.413602138949963,0.6791655065153,0.947560080416394
"FTSJ2",651.548343650405,-0.113010960880844,0.0694949974736761,-1.6261740411409,0.103912636746737,0.720152057046396
"FTSJ3",2989.40498050377,-0.0825244795597896,0.0521779286802872,-1.58159746174377,0.113741493847536,0.730678555374384
"FUBP1",6193.48691629451,-0.0343416208731199,0.0427823295073477,-0.802705726139148,0.422144842494571,0.888810951050805
"FUBP3",2016.09798088003,0.0161668698224833,0.0451802026140956,0.357830839329602,0.720469910179422,0.952529894921117
"FUCA1",3879.75102297955,-0.0595236829604537,0.10952886926921,-0.543451999072055,0.586818631767889,0.934413707955503
"FUCA2",1753.89749289191,-0.0898507943632136,0.0667528917464259,-1.34602100392189,0.178295742894193,0.784066936788211
"FUK",344.025618287256,-0.0208626131660391,0.0809388779587321,-0.257757627634475,0.79659396792174,0.96431599486557
"FUNDC2",976.464600544351,0.0217367406147055,0.0615609512157647,0.353092994591986,0.724018724589183,0.954025987529848
"FURIN",2132.71907728814,0.0418461307154362,0.0901389155676456,0.464240449886845,0.642475483635288,0.941184871003357
"FUS",27373.917920387,0.00414123118792797,0.0484136983354595,0.085538418470601,0.931833353856229,0.988387198861509
"FUT10",440.59248453057,0.101825206832713,0.0842071693389816,1.20922253570606,0.226577362065043,0.820673091623896
"FUT11",667.347989807937,0.0308734955633272,0.0671199004052252,0.459975288654089,0.645533957925758,0.941184871003357
"FUT2",306.387977504067,-0.201509660697424,0.22907254701391,-0.87967616951143,0.379034762573314,0.873696252846888
"FUT3",1115.50353857754,-0.46838557976527,0.210750663431029,-2.22246313316378,0.0262520228531874,0.538814513138047
"FUT6",529.549125459699,-0.385055940243378,0.308805636755402,-1.24692005071259,0.212426813954135,0.808881898953556
"FUT8",2297.43129633851,0.0981271328422316,0.0990482401216291,0.990700417511039,0.321831887154823,0.859281956068522
"FUZ",870.007028577048,-0.0265643150115343,0.0847337363550348,-0.313503406721376,0.753898232865913,0.960366668090651
"FXN",432.028960223526,-0.0929292029488064,0.0726513159546873,-1.27911245278429,0.200857459037575,0.802020943365701
"FXR1",9525.50735258853,-0.00172013991485909,0.0571461464205995,-0.0301007158417777,0.975986729831767,0.997421370043004
"FXR2",1354.40321097013,0.0453689065612832,0.0573176034090223,0.79153530264564,0.428631683864307,0.888810951050805
"FXYD3",2401.16946822431,-0.343199921421605,0.183457989716104,-1.87072758157166,0.0613828497749963,0.631282591882312
"FXYD5",4617.35408831675,-0.184339333837672,0.12891273448507,-1.42995441508551,0.152730102785241,0.764125981112908
"FXYD6",181.931131946566,0.323283659106549,0.183880921998366,1.75811419473643,0.0787280810062295,0.680672268714277
"FYB",4254.96899237234,0.143447015423357,0.173107517259934,0.828658499029596,0.407297675686759,0.885181870132585
"FYCO1",7277.80911497867,0.0900592614069913,0.0774993822103659,1.1620642492676,0.245209367951494,0.835176096129234
"FYN",1334.39613982177,0.177709187551079,0.129109134334713,1.37642614108442,0.168689739353022,0.781562690264181
"FYTTD1",2775.47204903661,0.012535324185828,0.0672123014760006,0.186503421405738,0.852049996036314,0.973490797061948
"FZD3",901.018918762207,0.159522803513447,0.121539292413288,1.31252042319778,0.18934459971168,0.793281624581119
"FZD4",1959.84862414279,-0.00421987545165035,0.122555388262536,-0.034432394295146,0.972532351868111,0.99670111911581
"FZD6",6298.01100789438,0.102270585132436,0.108147615618244,0.945657327235454,0.344323394304071,0.865858215148924
"FZR1",870.674067528022,0.138831647427961,0.0652985254752915,2.12610692840979,0.0334943571735675,0.556048284434674
"G2E3",1433.27131627467,0.0494093762545161,0.0627302322557212,0.787648546447231,0.430902310022985,0.888810951050805
"G3BP1",10170.1693634388,-0.0038989410505512,0.0566126487356836,-0.0688704933901751,0.945092705598022,0.991914179118024
"G3BP2",4027.21522036634,-0.0203248167904472,0.050910558733211,-0.399225962082959,0.689726715093504,0.947560080416394
"G6PC3",3720.29327157397,-0.0933731994565513,0.05792133382998,-1.61206922013632,0.106946877761255,0.722810816733552
"G6PD",2160.60321501818,-0.0178548684022745,0.132666736262951,-0.134584364590724,0.892940504374685,0.981853195041389
"GAA",4343.73802257605,-0.0868403572899335,0.101812348620415,-0.85294523175866,0.393689676715769,0.884132062389115
"GAB1",3123.99665262223,0.113796167402561,0.0787546431906009,1.44494550152622,0.148473194137233,0.764125981112908
"GAB2",1404.8338082736,-0.027684808822413,0.1109229671038,-0.24958590222804,0.802907602013052,0.965323077954472
"GABARAP",3172.67854051957,-0.0851218911799133,0.0629599568494632,-1.35200046886054,0.176375165294331,0.781730254218866
"GABARAPL1",1505.75533398288,-0.0625220368838104,0.0895843150131414,-0.697912763798426,0.485231751636194,0.904401643862232
"GABARAPL2",1419.95645693877,-0.0432340878731356,0.0572765148717124,-0.754830980376007,0.450350402672624,0.893086637048464
"GABBR1",2122.59650018568,0.159215900972453,0.127687682384835,1.24691667981408,0.212428050083813,0.808881898953556
"GABBR2",700.252815220767,0.534194480369022,0.324813909040222,1.64461701146816,0.100048816477349,0.711617342243186
"GABPB1",676.768811497104,-0.00879412902402985,0.0421009340652926,-0.208882040726018,0.834540324338396,0.971828480285662
"GABRA3",255.445692998056,0.0734661527749437,0.280802250392377,0.261629501445542,0.793607097164521,0.96431599486557
"GABRB3",320.686647584603,-0.109781237313718,0.260078126179701,-0.422108690670373,0.672945684806749,0.945088135725777
"GABRE",2245.86319431245,-0.243669661678663,0.207421352396566,-1.17475688429991,0.240091994145763,0.833445161277906
"GABRP",1487.83564644021,0.558818959807109,0.389350767767051,1.4352583995454,NA,NA
"GADD45A",622.907042054818,-0.0786034481406167,0.103006594085626,-0.763091419907312,0.445408876682342,0.893086637048464
"GAK",2605.47499861611,0.0632450788251845,0.05969209644018,1.0595218227687,0.289362196059371,0.854101242993306
"GAL3ST4",126.165021563503,-0.0570388100908472,0.129394551153653,-0.440813075838988,0.659348326464824,0.942332475206376
"GALC",2219.32979994716,-0.0370742604525955,0.0797785543008966,-0.464714618828069,0.642135838068138,0.941184871003357
"GALE",1051.50324337431,-0.174387135485018,0.112397214492275,-1.55152542056106,0.120775820247905,0.739345129031055
"GALK1",262.329251390067,0.00310319784925762,0.0924410588469545,0.0335694753820948,0.973220463659257,0.99670111911581
"GALK2",1407.9580218086,-0.0510134758645555,0.0521708665398515,-0.977815383334453,0.328165641225512,0.861570351194215
"GALM",719.875907733266,-0.151716348752554,0.101678218169908,-1.49212241798957,0.135667055909045,0.757214619994281
"GALNS",1917.14468608101,0.0480364007388429,0.0742357318232695,0.647079237437862,0.517580662112294,0.915674724448459
"GALNT1",9858.75232969088,-0.00728271247348221,0.116943567540753,-0.0622754429904347,0.950343484164817,0.991914179118024
"GALNT10",673.920882734497,0.128433000653016,0.104375059293351,1.23049511561999,0.218511754942707,0.8138199324364
"GALNT11",1275.07039660892,-0.0256215389701612,0.0669891744397677,-0.382472827653645,0.702110680030617,0.949198253587805
"GALNT12",1802.06510382252,-0.0491850489471795,0.154283957534912,-0.318795613834639,0.749881504535465,0.960174925957035
"GALNT14",569.915215373728,-0.347375873960176,0.20850385090669,-1.66604056687487,0.0957053347837578,0.700609901293377
"GALNT18",221.515682995876,0.142054520273462,0.119992106606017,1.18386554158837,0.236466292447844,0.830512971911993
"GALNT2",4157.86263415139,-0.0464741215552859,0.0751701096461855,-0.618252677480886,0.53640879079927,0.921784676671735
"GALNT3",4480.44563911214,-0.10693795519986,0.110252982753911,-0.969932536324655,0.332080120854218,0.864412783539406
"GALNT5",664.59687025008,-0.124029109316604,0.214593665050959,-0.577971904655952,0.563283087712196,0.928335123960686
"GALNT6",432.653434897119,0.178288630136717,0.155062056172149,1.14978889444612,0.250230830408967,0.839661271001282
"GALNT7",2642.78179617636,0.0749629536313291,0.0950459466104387,0.788702267741906,0.430286042190837,0.888810951050805
"GALT",1131.60966753419,0.122311727587176,0.0720809959122402,1.69686511734788,0.0897221642372819,0.690170463670109
"GAMT",114.168999175008,0.145148078984081,0.164088788021161,0.884570364218685,0.376388396393482,0.872894941761238
"GAN",4626.34313413943,0.0122214471396994,0.111716116279583,0.109397350594553,0.912887335056944,0.986243457023984
"GANAB",12885.6952885974,-0.0433903940531098,0.0570270644372318,-0.760873709374757,0.446732503051409,0.893086637048464
"GANC",2089.56454179965,0.0625866687904092,0.0830226467835593,0.753850560240184,0.450938960286261,0.893086637048464
"GAP43",32.9742283693997,0.50417063662382,0.26730286137507,1.88614006610421,0.0592760823998914,0.62720023802755
"GAPDH",42757.2654069021,-0.0157624616150313,0.0984917098946597,-0.160038460413468,0.872850777630284,0.979451073986389
"GAPVD1",4863.49424336535,0.0707519718449709,0.0498061975520586,1.42054554096444,0.155448920170633,0.764125981112908
"GAR1",470.233970020851,0.0446290286654985,0.0604355660492489,0.738456369038231,0.460237171301845,0.896666294400444
"GAREM",2583.25683395913,0.0290006820564248,0.146311471369507,0.198211950060867,0.842879238178864,0.973490797061948
"GARNL3",923.342022792356,0.260581696959932,0.10458181092603,2.49165409025324,0.0127149800687935,0.43897372356763
"GARS",14909.1475330146,-0.041888654175964,0.0676110695570255,-0.619553195215078,0.535551989613741,0.921225892020438
"GART",5003.01471958942,-0.200637145228537,0.0645590499042704,-3.10780820854777,0.0018848034074405,0.288741403398341
"GAS2",109.833192053499,0.00698789610119559,0.276034314735312,0.0253153167130552,NA,NA
"GAS2L2",16.9092610946369,0.816836414570801,0.360031145653585,2.26879375418466,NA,NA
"GAS2L3",980.114604772788,-0.169663550927348,0.111863862979894,-1.51669669192314,0.129343279908529,0.75491523811336
"GAS6",1336.45077888013,-0.0525035564273322,0.155470926411095,-0.33770659016016,0.735584308016448,0.956599076681715
"GAS6_AS1",20.8461185850309,-0.00311945364704387,0.196348696688431,-0.0158873152694967,0.987324289675322,0.998968248295416
"GAS7",643.779379758596,-0.0454868959133659,0.151588722455337,-0.300067809640443,0.764125432606963,0.96149070395387
"GAS8",763.633386576477,-0.0388110144467358,0.0773892361542155,-0.501504038228212,0.616016436539609,0.937948607822307
"GATA2",1113.78120954366,-0.0882937549637372,0.208859430264215,-0.422742486906347,0.672483153403765,0.945088135725777
"GATA3",14178.1312239663,0.035879262859073,0.18635513302428,0.192531658649823,0.847325771748375,0.973490797061948
"GATA6",927.54713952866,0.0445084382354413,0.172293004205799,0.258329921406891,0.796152295805863,0.96431599486557
"GATAD1",810.469139686573,0.011717205906744,0.0612405793796481,0.191330748752484,0.848266472043055,0.973490797061948
"GATAD2A",2482.05053739249,0.0668271826582655,0.0483423431925891,1.38237367584843,0.166856994555544,0.781562690264181
"GATAD2B",2254.07693292771,-0.0262026805547319,0.0497920306841663,-0.526242456768574,0.598719758435572,0.935642410379774
"GATM",2063.01355654659,-0.284146226536029,0.203149170852548,-1.39870729151177,0.161900776794887,0.771843511434618
"GATS",958.487647727685,-0.0296031323610346,0.104579058309371,-0.283069410258612,0.777123630054423,0.962262519438655
"GATSL2",979.807219841054,-0.0901170690129384,0.0992734929349759,-0.907765671869378,0.364002038748645,0.867381020036632
"GBA",6810.63920811504,-0.105419660245887,0.0791804873275097,-1.33138433222627,0.183062582079832,0.791326554083836
"GBA2",2203.24861104151,0.0812453549924744,0.0663712967462678,1.2241037764121,0.220913081625386,0.81668035173898
"GBAP1",88.6386477827677,-0.050864169132348,0.103876818500056,-0.489658519261646,0.624375559266537,0.937948607822307
"GBAS",1781.86923048881,-0.0254230158886974,0.0709535292312696,-0.358305163451874,0.720114954412093,0.952339169034812
"GBE1",787.459321215016,0.104482123433886,0.0805606690062669,1.2969371372246,0.194652817184489,0.795582265391675
"GBF1",7789.98330830195,-0.0335308953984149,0.0447944302463367,-0.748550550013014,0.454128146409951,0.893086637048464
"GBGT1",116.899595793101,0.114329673275206,0.12184022066459,0.938357404899488,0.348060768086715,0.866049563829303
"GBP1",7551.81743152249,-0.0938766966660142,0.158552930340558,-0.592084274093045,0.553794156968255,0.928335123960686
"GBP2",8544.61193845391,-0.0861212544691112,0.0910715789662473,-0.945643585481582,0.344330405583368,0.865858215148924
"GBP3",6334.99159743498,-0.104297152764204,0.129377651186757,-0.806145047521779,0.420159219827035,0.88863205091577
"GBP4",2578.40087634072,-0.314932738210198,0.148231404824988,-2.12460199363305,0.0336198373796032,0.556968639255427
"GCA",554.625954408009,-0.0542233776022268,0.0754899533579717,-0.718286012777101,0.472580952724576,0.899081110852547
"GCC1",598.077566421857,0.0131365103484918,0.0528708029341209,0.24846436254922,0.803775140237299,0.965323077954472
"GCC2",7419.10749428938,0.0402388817961217,0.0626239180711855,0.642548135528372,0.520517345835792,0.916229184746461
"GCDH",773.754952857216,-0.00609013936673686,0.0654317678374779,-0.0930761855902136,0.925843036439035,0.987433453026181
"GCFC2",1107.31670613025,-0.0639998352169227,0.0663176588178917,-0.965049676929432,0.334519930575115,0.864412783539406
"GCH1",632.600939545196,0.0052170545719906,0.0912384603591599,0.0571804319302812,0.954401465710623,0.992781738384406
"GCKR",105.026822347599,0.073939034022559,0.277317813683579,0.266622014072719,NA,NA
"GCLC",8818.28004553486,0.198963118571541,0.147750938065494,1.3466115422113,0.178105374829375,0.783781926199884
"GCLM",921.044641731091,0.21213605278785,0.127920047559506,1.65834876420889,0.0972470916879212,0.703735475656165
"GCN1L1",11201.3834960389,-0.0974157398020847,0.0755095122530774,-1.29011215799655,0.197011719156119,0.798489903531833
"GCNT1",694.983823276946,0.129150026405249,0.168679664130613,0.765652617764548,0.4438830271823,0.89281800568489
"GCNT2",930.759561079872,-0.166601882386121,0.178307069627707,-0.934353768103384,0.350121437359907,0.866049563829303
"GCNT4",634.616780068952,0.0184491282987176,0.189661996704508,0.0972737217749593,0.922509024002812,0.987122636394201
"GCOM1",44.8402317307274,0.0486524633529218,0.17384175478578,0.279866384303786,0.779580018449324,0.962379999656542
"GCSH",115.159065001284,-0.0450746591298487,0.125036101143441,-0.360493159316757,0.718478371317123,0.952339169034812
"GCSHP3",464.888240323523,0.0337339476107513,0.0906431498066188,0.372162128993978,0.709772140823827,0.95192399426808
"GDAP1",2296.37738804637,-0.127048439952912,0.126726986407825,-1.00253658320298,0.316084507011576,0.85681109564177
"GDAP2",1747.47769749578,-0.084563208637732,0.0462019665880339,-1.83029457147899,0.0672059026931646,0.645226961018714
"GDE1",1476.4403603646,-0.123708716187667,0.0865563163064526,-1.42922806175896,0.152938694680322,0.764125981112908
"GDF15",1047.35029487932,0.0683952815912248,0.213162567592897,0.320859719244177,0.748316700597829,0.960072238943555
"GDI1",6675.88939378763,0.0548467068914767,0.0637097967375884,0.860883407262819,0.389302261179003,0.880794155720924
"GDI2",9834.90958580218,-0.159396400268013,0.0616391430444997,-2.58596068009801,0.00971080076198237,0.419675476409151
"GDPD3",628.483614050796,-0.260435720015541,0.189261112164938,-1.3760656747519,0.168801301389144,0.781562690264181
"GEMIN2",306.400035325718,-0.00429554378656814,0.0692124458697661,-0.0620631698907285,0.95051252660115,0.991914179118024
"GEMIN4",652.377709535003,0.0808530819077703,0.068780420800274,1.1755246764563,0.239784870691875,0.833445161277906
"GEMIN5",1532.05009151529,0.000469899598974217,0.049065715365193,0.00957694380845738,0.992358821201152,0.998968248295416
"GEMIN8",276.951949143144,-0.0343455962204283,0.0626253386221134,-0.548429708742535,0.583396881842163,0.934413707955503
"GEN1",1584.35908655702,-0.10112113720824,0.0940576563450951,-1.07509735132278,0.282331145200668,0.853329041539502
"GFM1",5988.51950271039,-0.0370983382755252,0.0551412479952048,-0.672787425463264,0.501082538682522,0.91045728424295
"GFM2",1455.3774868752,-0.0725113248677866,0.0581254113787256,-1.24749783524674,0.212215013494722,0.808881898953556
"GFOD1",215.961729636484,-0.0856415683133271,0.125090542223929,-0.684636638316083,0.493573241175381,0.908186556571377
"GFPT1",9997.4348590563,-0.0506290345049632,0.073566037102543,-0.688212067674542,0.49131924563138,0.908186556571377
"GFPT2",666.593905331322,0.168867911896614,0.224718912197131,0.751462839711848,0.452374156605036,0.893086637048464
"GFRA1",156.364775260113,-0.540005929694643,0.241225306475383,-2.23859568295232,NA,NA
"GGA1",1228.43193573766,0.0118766511828336,0.0568803032218762,0.208800771270604,0.83460376922011,0.971828480285662
"GGA2",2903.97015965452,0.00934357378779254,0.0641033169841385,0.145758039168308,0.88411240193776,0.981496833758072
"GGA3",1556.35579508576,-0.0218223382348683,0.0556030470758922,-0.392466589197588,0.694713493155629,0.947560080416394
"GGCT",950.013522808011,-0.173194430060214,0.090206749705048,-1.91997196026366,0.0548614412896753,0.619684916385651
"GGCX",3267.068014632,-0.0481391603629321,0.0644618623959116,-0.746785131141126,0.455193272273146,0.893311179939798
"GGH",605.583788810581,-0.287031102741042,0.142271992522395,-2.01748142872083,0.0436452971576118,0.580725573905123
"GGNBP2",5208.89369401258,0.045739535536699,0.0358822941580449,1.27471045567035,0.20241174469056,0.802020943365701
"GGPS1",532.22209486449,-0.0641650101322186,0.0675265281417531,-0.950219297481459,0.342000835201749,0.864815412109912
"GGT1",213.666494987887,0.23404179220068,0.158028904096933,1.48100623451215,0.138604912151118,0.757582771138711
"GGT5",521.817818844029,0.235019900712906,0.158051430761485,1.48698369626008,0.137019117039064,0.757517561087216
"GGT6",392.899009342903,-0.128825622624145,0.218252368356757,-0.590259906887085,0.555016414429901,0.928335123960686
"GGTA1P",137.785307820166,0.0303623521405762,0.153645923942703,0.197612480444967,0.8433482693838,0.973490797061948
"GHITM",4538.58935057168,-0.0979277278548106,0.0597625087038967,-1.63861474323325,0.10129351989674,0.714083395584108
"GHR",715.803592003529,0.0493517022528951,0.184083606115628,0.268093956296662,0.788626997787104,0.964145996238961
"GID4",307.196822851031,0.0917039622230655,0.0631299704392543,1.45262165632259,0.146328829803782,0.762381119502423
"GID8",1886.75733011906,0.0178642922237019,0.0665700245996613,0.268353396759791,0.788427308234913,0.964145996238961
"GIGYF1",1245.1506806397,-0.00482480109089108,0.0612165154000835,-0.0788153500629424,0.937179494444455,0.990669869671313
"GIGYF2",8737.14286467033,0.0518202933014382,0.0495268992324111,1.04630602974487,0.2954197623997,0.854101242993306
"GIMAP2",309.155988867886,0.0531446282256156,0.120735337792269,0.440174593432234,0.659810659434722,0.942513439057152
"GIMAP4",724.830111146449,0.090274246556113,0.139482401507193,0.647208863488471,0.517496775611226,0.915674724448459
"GINM1",1225.62228889846,0.0821209127287207,0.0652627692796428,1.25831180066606,0.208279015084318,0.807525464627252
