"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEP350",14938.5813738176,-0.186909335278214,0.079630029080321,-2.34722173829275,0.0189139949492636,0.388809339472491
"CEP41",1073.18436400186,0.0562728844527835,0.120321123363619,0.467689154486391,0.640006898064796,0.933656320552735
"CEP44",874.501267066969,-0.146288630357998,0.164502744443976,-0.889277749453104,0.373853826612487,0.832701191987776
"CEP55",834.506933450811,0.146609207898787,0.146638999952743,0.999796834034837,0.317408838282173,0.808318293147705
"CEP57",3018.18378760178,0.0220692846776332,0.069601364952069,0.317081205129112,0.751181985754169,0.954740414023354
"CEP57L1",463.577417503149,0.0840145324476836,0.090093469783414,0.932526326820976,0.351064587541608,0.825102753518269
"CEP63",3058.3101913572,-0.065841762197868,0.0732381362275212,-0.899009253776261,0.368647731655252,0.83071480591146
"CEP70",1508.99632626192,0.174823776189729,0.110200713369849,1.5864123819507,0.112645793459902,0.65313925221944
"CEP83",1099.38628840549,-0.118097278499458,0.07818751124741,-1.51043659806182,0.130932055958002,0.68462179440447
"CEP85",1182.65834302854,-0.00149422700865544,0.108740063788609,-0.0137412739757099,0.989036394679534,0.99829947379078
"CEP85L",950.05677427049,-0.11489524980275,0.122559451802931,-0.937465435040425,0.348519195547454,0.825102753518269
"CEP95",1917.83575067105,0.0448035068983,0.0701787725550887,0.63841964267942,0.523200547775935,0.892187848299788
"CEP97",1059.82242089257,0.052469578628678,0.0755205568253147,0.694772136678554,0.487198112449198,0.877961228770361
"CEPT1",1663.32475637949,0.0257840823969351,0.0694344516232137,0.37134422169635,0.710381164664227,0.951934284474885
"CERS2",3664.07113976822,-0.106518504662189,0.103705955120326,-1.02712042465256,0.304363762247061,0.803889799398058
"CERS4",254.560932518117,-0.228931891899945,0.219088490368966,-1.04492888473695,0.296055838697732,0.799912388026121
"CERS6",1718.2569126422,0.281036273715763,0.0944208842366676,2.97642069323711,0.00291634500138802,0.27951820354943
"CES2",1212.82887967268,-0.0660348642630026,0.114371320685664,-0.577372577907812,0.563687794557795,0.909012100564694
"CETN3",749.893997306719,-0.0245854955593254,0.0884405861732465,-0.277988835478372,0.781020929108606,0.961925977724761
"CFAP36",870.062850156407,-0.0990746578256212,0.0874898883543296,-1.13241266721445,0.257460981783195,0.778209780701596
"CFAP44",2287.86521449409,-0.107289587765806,0.110729431190611,-0.968934696152432,0.3325777728316,0.81723022061082
"CFAP97",1853.54830108878,0.00518958680735109,0.0805924767247947,0.0643929435879278,0.948657348568896,0.990251918238768
"CFB",7031.14779321213,0.242232282559274,0.288110480276076,0.840761788072271,0.400481398049693,0.848403620410187
"CFDP1",2577.87138194698,-0.0879505921258732,0.0768401011349917,-1.14459235251868,0.252378061677313,0.774850484187311
"CFH",24717.1711114512,-0.247363562369036,0.19372419556794,-1.27688522150701,0.201642772362152,0.745966026141245
"CFI",2444.42011871829,0.410987420390088,0.231151429968364,1.77800076965276,0.0754037284811424,0.594025026752559
"CFL1",6373.7414052179,0.16230658164559,0.0847895035744114,1.91422964875776,0.0555908189754031,0.552978275543664
"CFL2",2998.07428945489,-0.162812680846695,0.157094836399626,-1.03639740540246,0.300016780326235,0.803156419661095
"CFLAR",4595.22703609816,-0.0193678689228821,0.0890688643479966,-0.217448252704905,0.827859030452182,0.972277762240496
"CFTR",651.786216106851,1.58487588996421,0.468750605464727,3.38106419807808,NA,NA
"CGN",4184.70812331927,-0.0739133481535064,0.215330705554311,-0.343255031665067,0.731406607412466,0.954442775552555
"CGNL1",1737.08355513387,-0.138087184846884,0.200324220493424,-0.689318468364722,0.490622878347765,0.878606731429523
"CH25H",140.137134898822,-0.0504883529551044,0.248591887656222,-0.203097347347572,0.83905894503472,0.972892605087332
"CHAF1A",2033.47113702252,0.171685935755741,0.11543988792751,1.48723234956318,0.136953454860974,0.68462179440447
"CHAF1B",747.517072411878,0.19189323352476,0.144297945710779,1.32984037007275,0.183570871661434,0.734505078129485
"CHAMP1",2014.88024619613,-0.0280700894897477,0.1011837432821,-0.277416989915942,0.781459937329843,0.961925977724761
"CHCHD2",1538.51769178394,0.144979672292128,0.0792735380656951,1.82885330754357,0.0674215866537852,0.582157384942325
"CHCHD3",1132.98588136636,0.130769030789467,0.0719720205459992,1.81694260905027,0.0692259014841737,0.587544359910049
"CHCHD6",293.292090916957,0.0091977607169246,0.0971985969628346,0.0946285337888314,0.92460988484184,0.989152424863883
"CHD1",5704.11840371473,-0.0264693829177425,0.0751012313625563,-0.352449386481558,0.724501269932671,0.95390080150232
"CHD1L",2281.45740246447,-0.0165792984799348,0.0848122997647736,-0.195482241678593,0.845015438592168,0.974106538258583
"CHD2",17224.2268289475,-0.0837526604596142,0.0589026276737973,-1.42188326339932,0.155060142629512,0.707933427368624
"CHD3",16246.6042758659,-0.031635283142294,0.0909513176213791,-0.347826551276458,0.727970448233765,0.954442775552555
"CHD4",19433.2051258278,-0.0271383816919863,0.0531917375838649,-0.510199194925688,0.609911916154812,0.927813161507691
"CHD7",16874.3523364574,0.113140446921005,0.101250119535015,1.11743519356417,0.263808294439142,0.780720022194357
"CHD8",11035.1794326323,-0.110907893505259,0.0516541152903093,-2.14712599145156,0.0317832525947256,0.466929356787434
"CHD9",12861.574148335,-0.0433145169472368,0.0855838334390717,-0.506106296092392,0.612782030881455,0.927813161507691
"CHDC2",188.753987073386,-0.220443469525737,0.385752932772738,-0.571462847842063,0.56768593744093,0.910306199643919
"CHEK1",1213.59073353373,0.394142843572107,0.139728118319324,2.82078402194871,0.0047906444384383,0.322814104938185
"CHEK2",1050.26112929292,0.0927772958826596,0.0871850378514101,1.0641424052689,0.287264193308787,0.793779369693806
"CHERP",1161.25705575709,0.0427930710228578,0.0735831278146281,0.581560913402089,0.560862477176995,0.906933317038064
"CHFR",1446.28936782346,-0.11445026412247,0.0713006284657486,-1.60517889652893,0.10845444033817,0.643782837393881
"CHI3L1",1203.96715681661,-0.147603864613786,0.340646344554139,-0.433305294401382,0.664792992331981,0.937977871367395
"CHIC2",479.424939156904,0.0111626848712926,0.0744671833892871,0.149900726242567,0.880842938733363,0.9808082277721
"CHID1",1429.52154757843,0.0433269854839221,0.0865286131643264,0.500724371967454,0.61656511734551,0.927975061620183
"CHIT1",643.037467908294,0.529803836339185,0.433893285238459,1.22104640556494,NA,NA
"CHKA",1184.24568181351,0.0425048380714775,0.145735248336595,0.29165791088033,0.770548192904714,0.9595460400637
"CHM",1857.61745613397,-0.0827873753686641,0.0566897333689715,-1.46035922994792,0.144191371547176,0.690325835134365
"CHML",876.088450400629,-0.0513862451525806,0.131260782274904,-0.391482088267312,0.695440925876643,0.943114741667331
"CHMP2A",1374.86006052971,0.0222213238272605,0.079826948928405,0.278368697859044,0.780729345741123,0.961925977724761
"CHMP2B",1715.73105082582,0.0995660516088914,0.0981511171058827,1.01441587772743,0.310384351128152,0.804247208718764
"CHMP4B",9263.09721350694,-0.0149230025526377,0.0822788561696286,-0.181371050198753,0.856076340605547,0.975659646806259
"CHMP5",3264.29531283446,0.0109073809899752,0.0829855281726939,0.13143714609223,0.895429505207115,0.982898025746837
"CHMP7",1218.65706956753,0.0875024658410454,0.0949812821399508,0.921260103776177,0.356914645241214,0.825102753518269
"CHN1",1095.867468136,-0.152077619994873,0.172699547029883,-0.880590728871794,0.378539378399029,0.833853768813595
"CHN2",655.74697581461,-0.0102524493215572,0.192071928376225,-0.0533781766457566,0.957430592933232,0.992677536990428
"CHORDC1",1488.32701865095,0.0634908021682629,0.0818919139718738,0.775300015457804,0.43816240024321,0.863762556683104
"CHP1",2804.87252079898,-0.0209607470685486,0.0806774147904969,-0.259809354612805,0.795010834750815,0.966047983432833
"CHPT1",1846.43778943708,-0.186725283414037,0.147774738056607,-1.26358054069099,0.206380621670877,0.748453031260126
"CHRDL2",211.257972792622,-0.146379364425359,0.369182887449199,-0.396495529456254,0.691739505190184,0.943111277301674
"CHRNA5",321.519464680822,0.291103305585197,0.167708634180469,1.73576814937235,0.0826048379718438,0.603853615000426
"CHRNB1",537.423992639421,-0.121460638575864,0.211570419436383,-0.574090834150782,0.565906335536586,0.909336132260396
"CHST11",1066.24447010326,0.103639505825,0.187078733615454,0.553988707439264,0.579586574104363,0.91467798081844
"CHST12",190.165444001534,0.118077915094429,0.115102718861491,1.02584818379936,0.304963149994646,0.803889799398058
"CHST14",743.441852367399,0.0293474483351934,0.0850714825978,0.344973984689345,0.730113928760178,0.954442775552555
"CHST2",130.948596344898,-0.255074140496486,0.214257296484952,-1.19050386932518,0.233848410113667,0.769586974787054
"CHST3",423.936744456887,-0.19351449685616,0.166528239533708,-1.16205213841218,0.245214287029997,0.774850484187311
"CHSY1",8456.69675269849,-0.106277611317983,0.105693478628972,-1.00552666727019,0.314643315224422,0.80739789419826
"CHSY3",184.352706996239,-0.231992990892432,0.172265263252368,-1.34671950985593,0.178070586351943,0.726696704267766
"CHTF8",2356.47745500155,-0.146866722569068,0.0647078417963206,-2.26968970826375,0.0232264162909446,0.424041695583629
"CHUK",2928.69653551805,-0.122454315668366,0.0629912735620953,-1.94398856768078,0.0518968297376129,0.539941465951211
"CHURC1",217.028397453092,0.0045153016106678,0.0778043547439776,0.0580340473939513,0.953721508319758,0.991641604791864
"CIAPIN1",745.603557734851,0.0353729535120185,0.0774590445407955,0.456666535479772,0.647910747578522,0.933656320552735
"CIB1",1363.16706637775,0.0683862044512204,0.108950513359659,0.62768134212887,0.530212710310469,0.893484858708272
"CIC",4504.44914708516,-0.0514161347615611,0.08108677193198,-0.634087823901681,0.526023508595909,0.892187848299788
"CIITA",6995.98741044493,-0.221784706795493,0.207752119360777,-1.06754485816025,0.285725868559036,0.793779369693806
"CIRBP",6303.58163160208,-0.0310826335510478,0.0864628141304481,-0.359491347391872,0.719227549585739,0.953286550179109
"CIRH1A",6596.44121541466,-0.00155661715289392,0.0797023598310995,-0.0195303772208579,0.984418004143197,0.997633663705361
"CISD3",330.067731009273,0.0263794183223831,0.144994500527528,0.181933923193003,0.855634581891659,0.975659646806259
"CIT",2347.60763916677,0.0493654707718729,0.139961456221436,0.352707610399329,0.724307653325309,0.95390080150232
"CITED2",2541.82008248746,0.000582808978595347,0.132359589301428,0.00440322444086837,0.996486746553604,0.998738638671885
"CIZ1",2302.35851598767,0.00657472776947401,0.077803488741057,0.0845042796391277,0.932655500354313,0.989152424863883
"CKAP2",2799.29774908067,0.10690497795932,0.112966803126253,0.946339765318855,0.343975317268038,0.822606840840541
"CKAP4",2891.60683851875,-0.00104115534464887,0.116352021458764,-0.00894832192509751,0.992860367372329,0.998738638671885
"CKAP5",10434.1304794463,0.0486973820099683,0.0796532364025198,0.611367274066314,0.540956462960947,0.898335048511238
"CKS2",496.390468854676,0.393899591732212,0.151314084212574,2.60319185607893,0.00923602522931117,0.353407902030153
"CLASP1",5810.98438161358,0.0689391886986709,0.0559050990144686,1.23314670600671,0.217521034591852,0.753173143532682
"CLASP2",5001.95582893044,-0.183737345580365,0.0666177795131062,-2.75808270589711,0.0058141485542236,0.34287200799956
"CLASRP",2844.63668255386,0.0312327062130616,0.0896208505657269,0.348498212368069,0.72746605610737,0.954442775552555
"CLCA2",5726.22954260077,-0.188859465774467,0.433211180691794,-0.43595242734243,0.662871245784954,0.937977871367395
"CLCA4",3843.63541008051,0.34173558268502,0.454405973133826,0.752049055007419,NA,NA
"CLCC1",1595.15738162595,-0.00832050607071825,0.0631426211217942,-0.13177321313078,0.895163674586691,0.982898025746837
"CLCN2",495.044431638659,-0.140902997338809,0.116523343598313,-1.20922549068399,0.226576227115186,0.764719223529548
"CLCN3",4816.43163683668,-0.158651361025148,0.114872899651474,-1.38110347615929,0.167247146929356,0.71602441080149
"CLCN5",1004.12012776857,0.024213874796196,0.11960894256172,0.202442010418254,0.839571188668017,0.972892605087332
"CLCN6",806.019479813411,-0.090870162245759,0.0738626957661703,-1.23025786296008,0.218600558005893,0.754688290581968
"CLCN7",3973.43055909206,-0.0280397806297816,0.0825922658119864,-0.339496445025633,0.734235774697912,0.954686752973378
"CLDN1",6368.71064094718,-0.0329975173496296,0.260281113128487,-0.126776457012233,0.899117329946491,0.983810337643638
"CLDN11",428.825952052053,-0.0628266519515414,0.243572149700757,-0.257938569860009,0.796454317318863,0.966123788929709
"CLDN4",583.559718978634,0.197956247665552,0.206554213308431,0.958374290675731,0.337874054484011,0.818365165435881
"CLDN7",1164.44547615505,0.120807985567322,0.160738067010012,0.751582918810368,0.452301918620581,0.869472315420752
"CLDND1",2781.80889189266,-0.0432203754576845,0.0979482902819634,-0.441257068737659,0.659026902426978,0.935801775637809
"CLEC10A",164.234070221143,0.283770946247534,0.256033243339671,1.10833633377469,0.267716589434938,0.783873360049671
"CLEC2B",1210.42556922127,-0.162919211034047,0.230545025841373,-0.706669816186554,0.479771691175975,0.87637469240132
"CLEC2D",1183.97828287783,-0.130879421582432,0.140971050341509,-0.928413466916576,0.353193135558948,0.825102753518269
"CLEC5A",75.720665550196,-0.0242119308139916,0.267255359766584,-0.0905947436756288,0.927814608697268,0.989152424863883
"CLIC1",4413.80211652261,0.134681769867982,0.0795330926891859,1.69340541545789,0.0903783247882934,0.614931248923013
"CLIC2",375.317761041079,0.107134381388525,0.154416635880571,0.693800773327204,0.487807157589963,0.877961228770361
"CLIC3",298.158520522212,-0.407607795064831,0.324143799433622,-1.25749064389646,0.208576024832967,0.751871993010181
"CLIC4",2272.94761681586,-0.031749238063755,0.156108304678714,-0.203379558371977,0.838838375981057,0.972892605087332
"CLINT1",7562.32939354949,0.0318932750130567,0.0758496588715301,0.420480137782501,0.674134736254303,0.939684027258953
"CLIP1",8037.29768169979,-0.165465338557799,0.0822590205527123,-2.01151603126331,0.0442709787349188,0.519802521328663
"CLIP2",1005.60422187621,0.0381141019716137,0.1372769915134,0.277643773741162,0.781285826101055,0.961925977724761
"CLIP4",2103.65946431863,0.0596474010891996,0.141399603323819,0.421835703121465,0.673144943622841,0.939684027258953
"CLK1",6739.26908035955,-0.106062806985645,0.0856449072377271,-1.23840179651597,0.21556711484511,0.753173143532682
"CLK2",3486.18438148865,-0.152064462460879,0.0800947289888166,-1.89855767515128,0.0576226577947742,0.559515573128893
"CLK4",870.96803714696,-0.135519645530432,0.0910695209926361,-1.48809002236204,0.13672715443027,0.68462179440447
"CLMN",1783.60442122649,0.00595880999237679,0.16485801543508,0.0361451032675045,0.971166658599561,0.995302263986493
"CLMP",311.784063987832,0.351181856570285,0.233685978415532,1.50279387300605,0.132892206399774,0.68462179440447
"CLN3",2955.25988942308,0.0623134246479585,0.105666631120197,0.589717150886324,0.555380294840795,0.905271250630724
"CLN6",1223.19707591548,0.130859236937501,0.0879827736061725,1.48732793448013,0.136928220096851,0.68462179440447
"CLN8",969.387587269691,0.0445653594330389,0.0958239181818977,0.465075528934673,0.641877369564589,0.933656320552735
"CLNS1A",2174.50288357809,0.039637432523562,0.0738535148840858,0.536703399774181,0.591472507272996,0.919965818644581
"CLOCK",3558.17641374403,0.068418812222414,0.0741679774557067,0.922484535368028,0.35627589318552,0.825102753518269
"CLPB",989.307774623694,-0.0117876028856992,0.0923114433109595,-0.127693842311527,0.898391263322699,0.983810337643638
"CLPP",714.85636705595,0.105101320542655,0.066997847670953,1.56872682028295,0.116711606395504,0.661922123071462
"CLPTM1",4572.81610741547,0.0109218637551122,0.0697250388676825,0.156641917057065,0.875527065271213,0.979618923912585
"CLPTM1L",3606.13073929725,0.0739500818815967,0.109943172339634,0.672620957790376,0.501188465061594,0.881880933920105
"CLSPN",1971.84006038631,0.123343815989297,0.162972314686286,0.756839075561562,0.449146279211078,0.869472315420752
"CLSTN1",8013.83515130057,-0.115356989315581,0.100672178677915,-1.14586761536818,0.251849932766475,0.774850484187311
"CLSTN3",2748.38107844327,-0.0691844459297093,0.0912246712636775,-0.758396220795768,0.448213819635852,0.869168032366231
"CLTA",2958.63013665798,0.0319461730256225,0.0869509240555596,0.367404640866262,0.71331721038474,0.953090340850211
"CLTB",1662.85253416791,-0.13884304836473,0.134558665144389,-1.03184026250367,0.302146954388837,0.803156419661095
"CLTC",38437.8194672651,0.0935749772932943,0.0621503474236843,1.50562275469493,0.132164043714334,0.68462179440447
"CLTCL1",510.19498446171,-0.136507214255453,0.165075617633437,-0.826937473943473,0.408272501915207,0.853349443206418
"CLU",11589.3033165536,-0.0270372007076012,0.240491574403819,-0.112424731613266,0.910486646641113,0.985448662644202
"CLUAP1",680.370800411473,0.162022894050694,0.0972488075826654,1.66606561127207,0.095700346996693,0.625148212649978
"CLUH",1788.10515592822,-0.156947374598915,0.110000548659482,-1.42678719798718,0.153641242359985,0.703872802448733
"CMAHP",427.860264227228,-0.0342216055823021,0.197013859926614,-0.173701513157751,0.862100048276297,0.976442769817061
"CMAS",1515.26168530429,0.0782412143330902,0.090859219390167,0.861125759809881,0.389168783045242,0.838921679342933
"CMIP",4770.42586207124,-0.00759874271884852,0.0956934422171264,-0.0794071416263524,0.936708788384676,0.989152424863883
"CMPK1",3346.25750508486,0.0197728546245381,0.0874804177627959,0.226026065377882,0.821181147618554,0.969914889907172
"CMTM3",629.860517603568,0.0942119912458475,0.141532237650828,0.665657470054817,0.505630063623133,0.884215169361568
"CMTR1",4117.17907105296,-0.0740872792694995,0.0674467722416524,-1.09845551991806,0.27200563028074,0.787197716661532
"CMYA5",5728.67176121017,-0.0584271259834101,0.222703987488476,-0.262353299742482,0.793049073350897,0.965517227690527
"CNBP",4873.24915197466,-0.0312311945705228,0.0719143697101291,-0.434283088295271,0.664082883089981,0.937977871367395
"CNDP2",2298.74857708926,0.181516930627307,0.107323663438831,1.69130390084721,0.090778775404202,0.614931248923013
"CNEP1R1",345.76882267065,-0.0672613186623253,0.0660756101238043,-1.01794472326929,0.308704226056239,0.803889799398058
"CNGA1",607.733680696173,0.134335388302092,0.298448814814243,0.45011198448117,0.652629695760835,0.934268564989863
"CNIH1",1630.64669579309,-0.0848914630925813,0.0823045355121772,-1.03143116675534,0.302338671662944,0.803156419661095
"CNIH4",1498.19556964988,0.102376432843176,0.0872802087277633,1.17296274075718,0.240810747544227,0.773231289216084
"CNKSR1",3510.80349857448,-0.149781641438341,0.129295547196607,-1.15844392700224,0.246682921859232,0.774850484187311
"CNN1",709.268354944691,-0.031766387806714,0.30076679089214,-0.105618002946695,0.915885440360344,0.98770987997757
"CNN3",5486.8110038428,0.0659390215535648,0.141740899040792,0.465208150927475,0.641782402218855,0.933656320552735
"CNNM2",1289.51370156966,-0.111187501239986,0.0938919629399911,-1.18420680278086,0.236331209912406,0.771241224813864
"CNNM4",1585.03855880597,0.176963983865954,0.0938088406396641,1.88643184010453,0.0592367852954004,0.561817936528308
"CNOT1",25728.0272590893,-0.104501314915807,0.0638506229892395,-1.636653019555,0.101702990594965,0.631619655906739
"CNOT10",1354.70915101885,-0.143019406897071,0.0804496264585576,-1.77775103742397,0.0754447532723598,0.594025026752559
"CNOT11",2623.73642549705,0.0425199010559995,0.102109540866127,0.416414574929352,0.677106665087771,0.939956764522968
"CNOT2",6018.00057020726,-0.303185547707385,0.12749188906544,-2.37807714616074,NA,NA
"CNOT3",2468.39272410005,-0.0677619248909043,0.071996993179658,-0.941177150576473,0.346614084093989,0.823177932727512
"CNOT4",1627.6097560166,-0.172932513319367,0.0595771543793802,-2.90266487415887,0.00370002341273683,0.309663000745637
"CNOT6",2535.26998986625,0.0158216420798808,0.0740953537137395,0.213530825981427,0.830912947843197,0.972892605087332
"CNOT7",1335.17979736732,0.0560651464664812,0.0784120140299636,0.715007096298496,0.474604658379259,0.87637469240132
"CNP",845.338375353084,0.208310387113585,0.086264990131457,2.41477320980558,0.0157450098162597,0.374122379332917
"CNPPD1",766.661142830112,-0.10736803271288,0.0785991872435195,-1.36601963046039,0.171932802016659,0.718353079562533
"CNPY2",1947.53391252935,-0.0168402524481934,0.0760495296513615,-0.221437956623732,0.824751440781178,0.971528207306259
"CNPY3",1475.09402786751,0.191126452896184,0.0818721795291804,2.33444930860872,0.0195722074426252,0.393964859903761
"CNTLN",990.611088431298,-0.176407947349153,0.178896853411374,-0.986087479937407,0.324090186888106,0.814551014655874
"CNTN1",1267.36395812311,-0.575652683434233,0.293154888187592,-1.96364688644,0.0495710560515373,0.533455920321348
"CNTN3",538.027538592611,-0.183872607733274,0.287796744094643,-0.638897456299249,0.522889642896937,0.892187848299788
"CNTN4",569.441673283644,-0.14220221220229,0.199084618688119,-0.714280254995792,0.475053899161828,0.87637469240132
"CNTNAP1",726.426808147973,-0.0786794770431344,0.141356547224779,-0.556602991427215,0.577798709479642,0.91420395633742
"CNTNAP4",116.676688959367,0.227582718600702,0.490144497154458,0.46431760413906,NA,NA
"CNTRL",4086.08132989796,-0.0929737530218721,0.102891484755274,-0.903609790868589,0.366202347791127,0.830252963610582
"CNTROB",1541.85984869807,0.00549731744872401,0.0820288920686777,0.0670168438228014,0.946568293914228,0.990199677708908
"COA1",502.871760868694,0.0582373997927507,0.0790838892403394,0.736400300391964,0.461487121898524,0.870582139134965
"COASY",1062.65357640591,0.0900624786250769,0.0796547789065636,1.13066007917393,0.25819818991475,0.778891362617263
"COBLL1",6179.01665784401,-0.179104471215482,0.162832084683723,-1.09993353928598,0.271361080173728,0.787197716661532
"COG1",4136.79699594667,0.0986269947749594,0.0580560224069341,1.69882452648323,0.0893522509297966,0.612819156767543
"COG2",1060.33352446223,-0.0366403147703426,0.0649932091624529,-0.563756048401285,0.572920167252369,0.913891669344307
"COG3",2345.16025803727,-0.0542855152376771,0.0730745372653405,-0.742878672506147,0.45755513908166,0.869609740996426
"COG4",5532.10847986549,-0.0966160320754651,0.0755998438811973,-1.27799248140372,0.201252077304933,0.745211963130988
"COG5",10244.804496184,0.0753746486732963,0.0596232412807754,1.26418233987557,0.206164587991613,0.748453031260126
"COG6",5568.88428448226,-0.113972745347024,0.0821453102385588,-1.38745285660295,0.16530371702168,0.71602441080149
"COG7",2429.3356255167,0.00490135147677768,0.0643512638044691,0.0761655822591209,0.939287364500097,0.989763588588672
"COG8",2093.90248144552,-0.188219965675211,0.0622133364227465,-3.02539578324871,0.00248307961773059,0.264067240413589
"COIL",1075.61054844295,-0.0473456994224224,0.072672041060712,-0.65149813781711,0.514724978783762,0.888558210674961
"COL10A1",4293.51220268484,-0.283926691126849,0.379802964031436,-0.747563126188106,0.45472371315651,0.869472315420752
"COL11A1",10677.2262423045,-0.658995297485405,0.41034099862368,-1.6059699120871,0.108280520978578,0.643782837393881
"COL12A1",37021.2148382604,0.14787305816284,0.236531856711917,0.625171848809108,0.531858276011491,0.893484858708272
"COL14A1",8593.16328218973,0.104988690752877,0.238864332853998,0.439532723443684,0.660275576384135,0.936832069695913
"COL15A1",5143.50273361916,-0.201092766951842,0.195665011000836,-1.02774004367588,0.304072126081832,0.803889799398058
"COL16A1",3276.35188455684,0.112351902387798,0.227439443878332,0.493986005558037,0.621316062863249,0.929774677446592
"COL17A1",8017.69588417455,0.228587480953607,0.37077891089108,0.616506155660932,0.537560510451731,0.896273917456048
"COL18A1",7296.34492826347,-0.0747416577250763,0.161404749630838,-0.463069754118291,0.643314369030912,0.933656320552735
"COL19A1",233.054387796366,-0.747608152279468,0.341763394044432,-2.18750212956474,0.0287058879265557,0.45247970652178
"COL1A1",367029.520804537,-0.115698160410193,0.258732676201336,-0.447172587973235,0.654750451912043,0.934268564989863
"COL1A2",438170.191388026,0.0101405608325496,0.244797202189343,0.0414243330473449,0.966957614476724,0.994385499363892
"COL22A1",384.040798602245,-0.274319059158269,0.338775903299597,-0.809736042281834,0.418091898437101,0.859016224094362
"COL24A1",582.514546731813,-0.0600464722002324,0.208754452210873,-0.287641636210836,0.773621070069167,0.960523296212901
"COL27A1",3032.25187798452,-0.384245155504903,0.177561734214916,-2.16400880067899,0.0304636739833584,0.460261672834304
"COL28A1",374.930732061832,-0.00331314882757358,0.238387491164945,-0.0138981655932657,0.988911225233588,0.99829947379078
"COL3A1",308419.71187763,-0.032222657231459,0.254992719850374,-0.126366969419232,0.899441447103487,0.983810337643638
"COL4A1",42672.1225613678,-0.0130400520184431,0.154439906495966,-0.0844344723737821,0.932711000142362,0.989152424863883
"COL4A2",15707.069759124,0.0591649026779285,0.156159665950264,0.378874418806533,0.704781121339949,0.9497101239749
"COL4A3",1016.12429998968,-0.324251197810571,0.318679243822761,-1.01748452117863,0.308922992094879,0.803889799398058
"COL4A3BP",2328.60247283738,-0.00904135317093989,0.0643820694919874,-0.140432782640905,0.888318057686359,0.981355845796509
"COL4A4",1090.90603570408,-0.0646953017063615,0.281508325380092,-0.229816655045673,0.818234242230614,0.969087908938775
"COL4A5",10273.6423870756,-0.146880663944235,0.209041408951099,-0.702639083238259,0.482280699518038,0.87637469240132
"COL4A6",1135.54830702906,-0.249298357611743,0.292549144194491,-0.852158902389424,0.394125903334595,0.843223430793685
"COL5A1",36203.4147732275,0.00022847040744672,0.232183609948126,0.000984007473644516,0.999214875755767,0.999814870989161
"COL5A2",38975.875155079,0.0127325058675445,0.231798992316588,0.0549290820477538,0.95619496272455,0.992553255447775
"COL6A1",21058.2832011042,0.0888979526654715,0.222465484766991,0.399603348620945,0.689448689667266,0.943111277301674
"COL6A2",29358.0800268326,0.0598082691881119,0.215275061879674,0.277822561823447,0.781148570896968,0.961925977724761
"COL6A3",84873.9348914459,-0.0786723876637343,0.233831647929308,-0.336448844116766,0.736532421723132,0.954686752973378
"COL7A1",13922.3842802078,-0.32351968362486,0.246221100472465,-1.31393971923636,0.188866490884551,0.735394378579015
"COL8A1",1515.09785412541,0.107766479923732,0.233123796748136,0.462271468751695,0.643886657233358,0.933656320552735
"COLEC12",695.162698080997,-0.252658210732916,0.242042486248186,-1.04385893009645,0.296550662067064,0.800165115239142
"COMMD7",976.100067866348,-0.109043609941231,0.0816409494478595,-1.33564847884176,0.181664196651195,0.732943979720171
"COMP",5730.18211374126,-0.00459033745762543,0.350901997156557,-0.0130815369955772,0.989562741282624,0.998450654581936
"COMT",1723.27157290278,-0.0555195695114036,0.133014368358569,-0.417395279897422,0.676389306797542,0.939684027258953
"COPA",15384.8825354727,-0.0284919524334752,0.0867607390258819,-0.328396838862514,0.742611632809191,0.954686752973378
"COPB1",8234.23958522438,0.0657015085832115,0.060789958975034,1.08079540915951,0.279788131043564,0.792357975556875
"COPB2",9929.90086810243,0.0414539691443523,0.0670005001185506,0.618711339034838,0.536106538762693,0.895711674732507
"COPE",1159.67446432307,0.16842848756603,0.0776497996926574,2.16907819766026,0.0300767476248883,0.459348213425374
"COPG1",10746.0391298127,0.0960584377365617,0.0735781996698232,1.30552851479945,0.191712944022372,0.736963790984515
"COPG2",1043.11986749043,-0.0395983045967395,0.0912511053845699,-0.433948766207881,0.664325645975266,0.937977871367395
"COPS3",1990.05800864266,0.0232604458254758,0.0850278456209512,0.273562685913147,0.78442071273918,0.962471817537776
"COPS4",1044.4529134747,0.0901365945490299,0.0630557216757676,1.42947526653508,0.152867678864777,0.702370060270588
"COPS6",1865.80792528395,0.0347669700641069,0.0776323492167573,0.447841272547789,0.654267754555082,0.934268564989863
"COPS7A",1409.01339116132,-0.0389297582088999,0.0751477781231932,-0.518042704404121,0.604428474418653,0.925657279772415
"COPS8",880.346731824734,0.080844307686208,0.0722397524360459,1.11911108440993,0.263092751635166,0.780205510064985
"COPZ1",2209.21120016467,0.0853209245699106,0.0729071013341577,1.17026905484633,0.241892710926075,0.774833840299749
"COQ10B",445.242814314742,0.12180592270445,0.0891091623512872,1.36692927517672,0.171647474824679,0.718353079562533
"COQ5",1637.65220120554,0.00961072212975645,0.0676143956474427,0.14214017647764,0.886969284093925,0.980975731646493
"COQ6",1126.0421381891,-0.0944708711841619,0.0599836072886089,-1.5749448133324,0.115269183461194,0.658586681437306
